"","exp_beta","weibull_beta","cox_beta","dist","gamma","n"
"1030",-0.403518332248528,-0.583776247281318,-0.580149615671033,"weibull",2,100
"1031",-0.390611603984527,-0.59871369845575,-0.58268999088512,"weibull",2,100
"1032",-0.261537851164445,-0.441234400231409,-0.424568240636672,"weibull",2,100
"1033",-0.466632271857716,-0.604683181051884,-0.611620302918778,"weibull",2,100
"1034",-0.157553197645471,-0.304307973912959,-0.299467823965462,"weibull",2,100
"1035",-0.344432599738362,-0.475698120432009,-0.482198585916099,"weibull",2,100
"1036",-0.375594712428749,-0.555386196192029,-0.571418311068572,"weibull",2,100
"1037",-0.363344031615563,-0.558225419376137,-0.553767470820955,"weibull",2,100
"1038",-0.352374996735308,-0.532161020220044,-0.527044380774293,"weibull",2,100
"1039",-0.226635983207735,-0.308835531025779,-0.311245361750462,"weibull",2,100
"1040",-0.375897332495005,-0.585002522728222,-0.553483766672742,"weibull",2,100
"1041",-0.525539813690756,-0.69069423088796,-0.633619580698057,"weibull",2,100
"1042",-0.244846526662877,-0.321373548900851,-0.325336812140803,"weibull",2,100
"1043",-0.245679945772196,-0.374995263439629,-0.364348719200104,"weibull",2,100
"1044",-0.249534872130917,-0.344445044616075,-0.358286951259201,"weibull",2,100
"1045",-0.210719141060325,-0.288870673861462,-0.260806561349987,"weibull",2,100
