"","exp_beta","weibull_beta","cox_beta","dist","gamma","n"
"545",-0.508158974201171,-0.654104890581943,-0.615140919898179,"lnorm",NA,100
"546",-0.4242352342867,-0.526953521378276,-0.680388718787213,"lnorm",NA,100
"547",-0.471178652806646,-0.55834031182409,-0.596328875756175,"lnorm",NA,100
"548",-0.53748875397366,-0.638324886679489,-0.788343515657938,"lnorm",NA,100
"549",-0.446430207166525,-0.518031788422735,-0.713893064588882,"lnorm",NA,100
"550",-0.45982427870483,-0.54752783812444,-0.635700829254678,"lnorm",NA,100
"551",-0.42499615125247,-0.516263563315356,-0.729968331819319,"lnorm",NA,100
"552",-0.480378731384812,-0.569139950205072,-0.545548817940515,"lnorm",NA,100
"553",-0.375762616740061,-0.448313175222071,-1.02124100375568,"lnorm",NA,100
"554",-0.419669581675205,-0.499927635476238,-0.655938367093857,"lnorm",NA,100
"555",-0.549574183483014,-0.633237743224862,-0.254313122106855,"lnorm",NA,100
"556",-0.462992171535753,-0.57230605584919,-0.512013110766462,"lnorm",NA,100
"557",-0.42878406408434,-0.502146413710676,-0.875989188528124,"lnorm",NA,100
"558",-0.612764698067795,-0.704970924733217,-0.41053061126191,"lnorm",NA,100
"559",-0.517784168578413,-0.657372563327315,-0.229244596248455,"lnorm",NA,100
"560",-0.436978313025432,-0.535163933734808,-0.576834722516536,"lnorm",NA,100
"561",-0.64074138133035,-0.718872586480633,-0.113091081091809,"lnorm",NA,100
"562",-0.386788728792702,-0.476221810556253,-0.92768410106285,"lnorm",NA,100
"563",-0.371780343626181,-0.504849107745868,-0.711829439042987,"lnorm",NA,100
"564",-0.42553646758543,-0.516855223272246,-0.738685106367654,"lnorm",NA,100
"565",-0.400160755634284,-0.46666833867903,-0.617354337626159,"lnorm",NA,100
"566",-0.392248753333674,-0.472695834421385,-0.544493741320511,"lnorm",NA,100
"567",-0.517927725777754,-0.640549566643984,-0.355277983249139,"lnorm",NA,100
"568",-0.455723090587191,-0.543850639040567,-0.583060115792925,"lnorm",NA,100
"569",-0.496875602155942,-0.586522471924693,-0.431668598311322,"lnorm",NA,100
"570",-0.448717003402241,-0.579969844802156,-0.297891519991817,"lnorm",NA,100
"571",-0.476515440161461,-0.593117558168598,-0.574412294510451,"lnorm",NA,100
"572",-0.441175086650089,-0.533288978494978,-0.863625394602509,"lnorm",NA,100
"573",-0.531551318571739,-0.62202383274259,-0.493688433719576,"lnorm",NA,100
"574",-0.494226402912267,-0.600226395531677,-0.673287553404499,"lnorm",NA,100
"575",-0.443245932222502,-0.556239333976879,-0.618461873359848,"lnorm",NA,100
"576",-0.545635390875728,-0.661625264555112,-0.229583497632711,"lnorm",NA,100
"577",-0.530490455973199,-0.618362861678096,-0.617725594435829,"lnorm",NA,100
"578",-0.416752048123535,-0.544020155888378,-0.550074002858162,"lnorm",NA,100
"579",-0.397384503726011,-0.480317540832688,-0.888271651435237,"lnorm",NA,100
"580",-0.529284192247628,-0.630818464174504,-0.659578084082672,"lnorm",NA,100
"581",-0.450165758025655,-0.552067252242576,-0.724263470330158,"lnorm",NA,100
"582",-0.406388491916678,-0.527297516891429,-0.518179604268207,"lnorm",NA,100
"583",-0.503063524088401,-0.614848494903175,-0.347174056862794,"lnorm",NA,100
"584",-0.470313501052422,-0.582803467837861,-0.539354604928489,"lnorm",NA,100
"585",-0.522065199865994,-0.600484150344078,-0.314299804236772,"lnorm",NA,100
"586",-0.457801198039693,-0.543166404194,-0.871396913770114,"lnorm",NA,100
"587",-0.524317084192497,-0.618444870586776,-0.354337900248999,"lnorm",NA,100
"588",-0.388247316293145,-0.474075349114742,-0.80975575779782,"lnorm",NA,100
"589",-0.416838738605626,-0.530816608102045,-0.695957392987536,"lnorm",NA,100
"590",-0.493878622407611,-0.558462103022719,-0.385602091750617,"lnorm",NA,100
"591",-0.422230098840882,-0.508641888170508,-0.788578778397096,"lnorm",NA,100
"592",-0.4258322471271,-0.503771278468182,-0.743788395132519,"lnorm",NA,100
"593",-0.456880193353908,-0.552786827324155,-0.562256852581319,"lnorm",NA,100
"594",-0.512184889093343,-0.639128608119268,-0.273325425546231,"lnorm",NA,100
"595",-0.479100244115642,-0.577287499333481,-0.540116721022068,"lnorm",NA,100
"596",-0.402737238480539,-0.53847492921378,-0.743358860835355,"lnorm",NA,100
"597",-0.506971325568054,-0.655520903057606,-0.49586892207242,"lnorm",NA,100
"598",-0.455708890010257,-0.587042690798763,-0.452105788250091,"lnorm",NA,100
"599",-0.49176150417939,-0.610824638543959,-0.540088524952615,"lnorm",NA,100
"600",-0.508235062112441,-0.60910510786818,-0.330288738069402,"lnorm",NA,100
"601",-0.414947500982917,-0.551721673095024,-0.457681994350157,"lnorm",NA,100
"602",-0.441155852116602,-0.549835640286106,-0.860834472016238,"lnorm",NA,100
"603",-0.446472402629856,-0.541079390148063,-0.640839340715564,"lnorm",NA,100
"604",-0.352382326703677,-0.44746679586988,-0.874071403516819,"lnorm",NA,100
"605",-0.423584326451854,-0.534625546035584,-0.686874894814332,"lnorm",NA,100
"606",-0.476025153160294,-0.583645878407283,-0.629693526133432,"lnorm",NA,100
"607",-0.431512415438961,-0.543850238172502,-0.578918767794211,"lnorm",NA,100
